order_id,shop_id,user_id,order_amount,total_items,payment_method,created_at
2028,64,789,133,1,credit_card,3/7/2017 10:55
2113,54,898,133,1,credit_card,3/25/2017 14:05
2115,54,742,133,1,debit,3/27/2017 19:19
2262,64,845,133,1,debit,3/18/2017 13:48
2270,98,827,133,1,credit_card,3/3/2017 10:38
2288,64,788,133,1,credit_card,3/14/2017 15:30
2299,98,983,133,1,debit,3/2/2017 9:23
2335,98,758,133,1,cash,3/6/2017 12:03
2391,54,826,133,1,credit_card,3/18/2017 10:39
2435,98,951,133,1,debit,3/16/2017 2:37
2807,98,704,133,1,credit_card,3/22/2017 11:08
2838,64,837,133,1,debit,3/22/2017 10:12
2951,98,785,133,1,cash,3/3/2017 6:23
3075,98,999,133,1,debit,3/14/2017 10:37
3151,98,997,133,1,debit,3/26/2017 16:40
3228,98,874,133,1,cash,3/27/2017 13:47
3296,98,752,133,1,cash,3/11/2017 16:35
3341,54,853,133,1,debit,3/9/2017 12:10
3401,98,823,133,1,credit_card,3/23/2017 6:53
3402,64,850,133,1,debit,3/15/2017 12:36
3661,54,988,133,1,debit,3/12/2017 15:25
3757,64,989,133,1,cash,3/11/2017 22:48
3813,98,965,133,1,debit,3/17/2017 1:08
3862,54,934,133,1,debit,3/8/2017 9:54
3865,98,950,133,1,cash,3/24/2017 9:57
3869,54,964,133,1,credit_card,3/29/2017 1:36
3945,54,723,133,1,credit_card,3/18/2017 16:30
3964,64,949,133,1,credit_card,3/20/2017 6:22
4166,98,836,133,1,cash,3/24/2017 10:49
4170,54,791,133,1,cash,3/17/2017 1:19
4368,98,965,133,1,credit_card,3/30/2017 18:30
4436,98,987,133,1,cash,3/9/2017 8:58
4501,54,920,133,1,credit_card,3/20/2017 15:10
4793,64,836,133,1,credit_card,3/29/2017 10:11
4947,98,977,133,1,debit,3/27/2017 3:04
710,8,795,660,5,credit_card,3/21/2017 10:56
2485,8,996,528,4,debit,3/9/2017 17:26
4932,8,801,528,4,debit,3/23/2017 13:27
525,8,823,396,3,cash,3/26/2017 17:16
999,8,778,396,3,credit_card,3/17/2017 15:15
2862,8,733,396,3,credit_card,3/28/2017 22:47
2877,8,840,396,3,debit,3/7/2017 16:19
3374,8,703,396,3,debit,3/2/2017 6:27
3534,8,833,396,3,debit,3/3/2017 6:05
4054,8,938,396,3,credit_card,3/11/2017 12:42
4986,8,916,396,3,debit,3/15/2017 14:22
1466,8,971,264,2,debit,3/19/2017 1:06
2182,8,839,264,2,credit_card,3/27/2017 5:06
2430,8,849,264,2,debit,3/5/2017 7:02
2487,8,860,264,2,credit_card,3/29/2017 7:17
3104,8,953,264,2,cash,3/24/2017 12:59
4034,8,975,264,2,credit_card,3/24/2017 4:18
4056,8,829,264,2,credit_card,3/21/2017 21:28
4466,8,902,264,2,credit_card,3/28/2017 22:29
4556,8,988,264,2,credit_card,3/11/2017 8:40
4725,8,787,264,2,credit_card,3/29/2017 22:43
4923,8,880,264,2,cash,3/9/2017 6:11
4960,8,795,264,2,debit,3/18/2017 22:24
79,8,806,132,1,credit_card,3/27/2017 3:39
421,8,914,132,1,debit,3/27/2017 9:49
888,8,880,132,1,credit_card,3/11/2017 22:58
1043,8,749,132,1,cash,3/30/2017 8:43
1382,8,996,132,1,cash,3/23/2017 17:01
1914,8,963,132,1,debit,3/15/2017 1:47
1977,8,857,132,1,debit,3/1/2017 12:33
2131,8,853,132,1,cash,3/5/2017 22:15
2454,8,802,132,1,debit,3/25/2017 21:44
2569,8,774,132,1,debit,3/5/2017 18:27
2707,8,833,132,1,debit,3/1/2017 6:22
2946,8,950,132,1,cash,3/12/2017 18:48
3062,8,947,132,1,credit_card,3/21/2017 18:25
3082,8,960,132,1,debit,3/18/2017 18:55
3303,8,986,132,1,cash,3/20/2017 4:11
3424,8,831,132,1,cash,3/28/2017 18:52
3575,8,913,132,1,cash,3/18/2017 12:37
4236,8,836,132,1,debit,3/25/2017 14:36
4316,8,973,132,1,credit_card,3/12/2017 22:18
4385,8,969,132,1,debit,3/10/2017 0:32
4518,8,797,132,1,cash,3/24/2017 16:11
4632,8,852,132,1,debit,3/10/2017 10:22
4827,8,707,132,1,credit_card,3/17/2017 13:56
3253,67,706,786,6,credit_card,3/29/2017 16:05
3383,69,970,655,5,cash,3/2/2017 8:42
1270,67,992,524,4,credit_card,3/12/2017 11:43
2074,67,742,524,4,credit_card,3/13/2017 10:11
2184,69,847,524,4,debit,3/18/2017 18:52
2398,69,823,524,4,debit,3/2/2017 3:47
2863,67,826,524,4,debit,3/12/2017 5:01
2885,69,768,524,4,cash,3/23/2017 6:59
3137,69,850,524,4,debit,3/10/2017 14:39
4926,67,778,524,4,credit_card,3/10/2017 16:26
203,67,768,393,3,cash,3/28/2017 7:25
609,69,884,393,3,credit_card,3/1/2017 17:19
849,69,765,393,3,cash,3/16/2017 11:25
2038,69,868,393,3,debit,3/7/2017 19:20
2419,69,736,393,3,credit_card,3/18/2017 22:56
2736,67,838,393,3,debit,3/14/2017 6:57
2751,69,791,393,3,credit_card,3/20/2017 6:53
2960,67,900,393,3,credit_card,3/28/2017 14:28
3150,67,754,393,3,debit,3/30/2017 21:31
4098,67,837,393,3,debit,3/30/2017 21:20
4269,67,740,393,3,credit_card,3/27/2017 5:59
4533,67,835,393,3,cash,3/16/2017 1:40
4789,69,810,393,3,credit_card,3/14/2017 16:04
4853,69,957,393,3,debit,3/3/2017 22:45
4930,67,849,393,3,credit_card,3/24/2017 21:45
4958,69,730,393,3,credit_card,3/22/2017 12:09
114,69,857,262,2,credit_card,3/13/2017 21:33
266,69,871,262,2,debit,3/20/2017 16:59
658,69,816,262,2,cash,3/22/2017 9:59
1261,69,819,262,2,credit_card,3/1/2017 8:23
1346,69,914,262,2,credit_card,3/26/2017 11:50
1383,69,751,262,2,debit,3/7/2017 17:18
1400,67,886,262,2,credit_card,3/10/2017 10:37
1441,69,768,262,2,cash,3/19/2017 2:56
1589,69,895,262,2,cash,3/8/2017 18:48
1669,69,714,262,2,debit,3/2/2017 8:16
1827,67,702,262,2,debit,3/10/2017 16:48
2001,67,785,262,2,cash,3/29/2017 20:57
2326,69,792,262,2,debit,3/12/2017 7:03
2527,67,975,262,2,cash,3/22/2017 2:22
2608,69,984,262,2,cash,3/12/2017 14:06
2609,69,818,262,2,credit_card,3/21/2017 14:03
2804,69,738,262,2,cash,3/24/2017 3:58
2937,69,766,262,2,cash,3/17/2017 22:22
2964,69,897,262,2,debit,3/6/2017 17:19
3092,69,756,262,2,cash,3/4/2017 18:52
3473,69,963,262,2,cash,3/10/2017 21:51
3500,69,940,262,2,debit,3/18/2017 4:29
3621,67,862,262,2,debit,3/1/2017 14:24
3623,69,807,262,2,cash,3/19/2017 3:31
3633,69,863,262,2,credit_card,3/24/2017 20:41
3681,69,920,262,2,debit,3/19/2017 4:50
3686,69,960,262,2,cash,3/25/2017 14:41
3688,69,969,262,2,debit,3/6/2017 3:24
3898,67,826,262,2,credit_card,3/19/2017 14:59
3924,69,816,262,2,debit,3/5/2017 2:10
4131,67,738,262,2,debit,3/11/2017 23:21
4254,69,720,262,2,credit_card,3/11/2017 3:28
4334,69,712,262,2,credit_card,3/30/2017 14:56
4480,69,996,262,2,cash,3/15/2017 23:03
4529,69,784,262,2,cash,3/5/2017 23:40
4943,69,919,262,2,cash,3/29/2017 6:21
302,69,854,131,1,debit,3/19/2017 18:35
394,69,736,131,1,cash,3/19/2017 20:59
649,69,807,131,1,debit,3/23/2017 9:03
931,69,912,131,1,cash,3/9/2017 1:39
1223,67,767,131,1,credit_card,3/25/2017 16:02
1360,67,872,131,1,cash,3/3/2017 12:26
1473,69,922,131,1,debit,3/24/2017 20:49
1474,67,773,131,1,debit,3/4/2017 11:47
1597,67,793,131,1,credit_card,3/30/2017 10:10
1774,69,864,131,1,debit,3/22/2017 9:40
1798,69,817,131,1,credit_card,3/9/2017 21:47
1850,67,792,131,1,credit_card,3/27/2017 2:50
2069,69,815,131,1,cash,3/18/2017 20:36
2227,69,987,131,1,cash,3/1/2017 8:02
2332,67,741,131,1,credit_card,3/19/2017 0:25
2688,69,776,131,1,debit,3/25/2017 19:26
2717,69,972,131,1,debit,3/21/2017 17:37
2883,69,807,131,1,credit_card,3/21/2017 21:05
2950,69,902,131,1,credit_card,3/23/2017 10:58
2983,67,838,131,1,debit,3/25/2017 23:54
2993,67,968,131,1,credit_card,3/1/2017 19:33
3233,67,882,131,1,debit,3/2/2017 8:29
3412,67,982,131,1,cash,3/1/2017 13:15
3692,69,907,131,1,debit,3/18/2017 3:33
3830,67,938,131,1,credit_card,3/16/2017 11:49
3970,69,925,131,1,cash,3/23/2017 23:54
4048,69,968,131,1,credit_card,3/27/2017 11:20
4120,67,935,131,1,cash,3/16/2017 20:38
4122,67,775,131,1,cash,3/5/2017 16:59
4310,69,781,131,1,cash,3/27/2017 13:47
4420,67,929,131,1,cash,3/9/2017 20:17
4469,67,839,131,1,credit_card,3/5/2017 3:40
4498,67,905,131,1,cash,3/17/2017 12:48
4548,67,846,131,1,debit,3/23/2017 8:51
4978,69,903,131,1,credit_card,3/13/2017 10:39
4712,86,883,780,6,cash,3/18/2017 14:18
4750,36,884,650,5,cash,3/12/2017 8:26
501,25,932,520,4,credit_card,3/27/2017 1:40
840,36,859,520,4,cash,3/12/2017 1:00
1915,86,790,520,4,cash,3/18/2017 12:29
2257,86,865,520,4,cash,3/16/2017 2:19
2307,86,792,520,4,debit,3/5/2017 0:22
2361,36,818,520,4,cash,3/17/2017 22:02
2723,25,995,520,4,cash,3/19/2017 1:37
3530,36,941,520,4,cash,3/12/2017 23:04
4373,86,945,520,4,debit,3/22/2017 0:26
4507,86,900,520,4,credit_card,3/13/2017 22:44
69,86,994,390,3,credit_card,3/21/2017 22:05
135,86,845,390,3,cash,3/27/2017 9:54
303,25,815,390,3,cash,3/9/2017 22:00
306,25,701,390,3,cash,3/24/2017 19:36
773,86,876,390,3,debit,3/30/2017 15:15
918,86,798,390,3,credit_card,3/26/2017 4:25
1160,86,846,390,3,debit,3/18/2017 5:30
1353,86,716,390,3,debit,3/15/2017 23:17
1635,86,780,390,3,credit_card,3/28/2017 9:12
1665,36,936,390,3,debit,3/9/2017 15:12
1713,36,777,390,3,debit,3/24/2017 0:06
2437,86,943,390,3,cash,3/22/2017 13:53
2859,25,836,390,3,credit_card,3/1/2017 8:21
3029,25,846,390,3,cash,3/19/2017 20:47
3234,25,741,390,3,debit,3/9/2017 11:43
3405,25,745,390,3,credit_card,3/22/2017 17:42
3640,25,969,390,3,credit_card,3/22/2017 10:40
4355,86,732,390,3,cash,3/16/2017 8:14
4363,36,963,390,3,credit_card,3/2/2017 18:50
4642,36,786,390,3,cash,3/16/2017 19:32
63,86,981,260,2,debit,3/24/2017 6:11
116,25,791,260,2,credit_card,3/19/2017 21:46
183,86,901,260,2,credit_card,3/16/2017 17:47
204,36,785,260,2,credit_card,3/22/2017 19:20
321,36,888,260,2,debit,3/15/2017 22:33
330,36,763,260,2,credit_card,3/21/2017 19:32
479,25,822,260,2,debit,3/18/2017 4:53
605,86,712,260,2,debit,3/13/2017 19:32
661,25,857,260,2,cash,3/29/2017 7:40
818,36,749,260,2,credit_card,3/19/2017 2:17
820,36,799,260,2,cash,3/14/2017 8:22
850,36,836,260,2,debit,3/6/2017 19:48
1047,86,948,260,2,cash,3/10/2017 11:14
1072,36,868,260,2,debit,3/27/2017 10:03
1167,86,786,260,2,debit,3/2/2017 5:24
1189,86,857,260,2,debit,3/1/2017 3:47
1235,36,993,260,2,debit,3/26/2017 8:42
1272,36,824,260,2,cash,3/5/2017 8:29
1316,86,763,260,2,cash,3/6/2017 1:32
1402,36,705,260,2,debit,3/16/2017 4:34
1611,25,941,260,2,cash,3/1/2017 11:37
1663,36,813,260,2,debit,3/28/2017 2:17
1738,25,708,260,2,credit_card,3/30/2017 18:00
1794,86,949,260,2,debit,3/2/2017 2:39
1907,36,771,260,2,debit,3/4/2017 6:52
2081,86,914,260,2,credit_card,3/6/2017 1:24
2104,36,954,260,2,debit,3/21/2017 21:09
2399,36,912,260,2,debit,3/3/2017 2:19
2466,86,939,260,2,cash,3/28/2017 22:22
2472,25,748,260,2,credit_card,3/5/2017 2:57
2926,86,898,260,2,credit_card,3/12/2017 13:46
2934,25,858,260,2,credit_card,3/27/2017 7:41
3015,36,959,260,2,credit_card,3/30/2017 3:34
3108,36,914,260,2,credit_card,3/3/2017 1:01
3154,36,980,260,2,debit,3/2/2017 14:04
3189,86,856,260,2,cash,3/12/2017 20:18
3244,86,949,260,2,cash,3/14/2017 20:31
3293,25,744,260,2,debit,3/14/2017 13:25
3422,25,781,260,2,cash,3/13/2017 19:01
3427,36,999,260,2,debit,3/1/2017 13:29
3519,86,948,260,2,cash,3/18/2017 14:31
3537,36,862,260,2,credit_card,3/14/2017 20:04
3584,25,974,260,2,cash,3/22/2017 4:59
3586,25,770,260,2,debit,3/11/2017 16:08
3715,25,984,260,2,credit_card,3/3/2017 23:06
3754,36,943,260,2,cash,3/16/2017 10:19
3785,25,858,260,2,debit,3/3/2017 9:59
3805,25,801,260,2,cash,3/28/2017 21:03
3807,86,810,260,2,cash,3/29/2017 21:56
3820,86,840,260,2,debit,3/18/2017 23:18
3951,86,732,260,2,credit_card,3/22/2017 5:45
4009,36,976,260,2,debit,3/3/2017 22:19
4113,86,741,260,2,debit,3/18/2017 1:10
4162,36,925,260,2,cash,3/30/2017 21:31
4191,36,793,260,2,debit,3/6/2017 11:23
4281,36,820,260,2,cash,3/21/2017 2:29
4284,25,811,260,2,cash,3/29/2017 5:08
4333,25,977,260,2,credit_card,3/22/2017 23:46
4604,25,899,260,2,credit_card,3/20/2017 16:52
4710,36,704,260,2,debit,3/21/2017 20:55
4780,25,937,260,2,debit,3/18/2017 22:36
4814,36,968,260,2,credit_card,3/8/2017 7:08
4838,86,901,260,2,cash,3/4/2017 18:38
4894,36,917,260,2,debit,3/30/2017 0:42
4982,86,715,260,2,debit,3/10/2017 18:53
4989,86,877,260,2,cash,3/12/2017 19:55
73,86,960,130,1,debit,3/4/2017 14:15
502,36,855,130,1,credit_card,3/18/2017 0:18
539,25,895,130,1,credit_card,3/19/2017 12:59
597,36,808,130,1,debit,3/30/2017 8:45
612,86,838,130,1,debit,3/9/2017 10:46
662,25,731,130,1,credit_card,3/7/2017 9:52
684,86,974,130,1,cash,3/26/2017 22:51
725,86,806,130,1,cash,3/8/2017 4:13
760,86,868,130,1,debit,3/17/2017 10:22
771,25,778,130,1,debit,3/20/2017 7:32
977,25,730,130,1,cash,3/1/2017 20:05
986,86,705,130,1,cash,3/24/2017 18:11
1231,25,873,130,1,debit,3/21/2017 15:08
1236,25,823,130,1,debit,3/28/2017 5:12
1348,86,943,130,1,credit_card,3/9/2017 22:27
1399,86,749,130,1,debit,3/21/2017 2:41
1637,86,798,130,1,credit_card,3/27/2017 6:55
1684,25,849,130,1,cash,3/5/2017 11:38
1847,36,896,130,1,debit,3/2/2017 0:19
2013,25,870,130,1,debit,3/22/2017 12:58
2020,86,863,130,1,cash,3/21/2017 15:13
2161,36,845,130,1,credit_card,3/19/2017 3:34
2172,36,901,130,1,debit,3/8/2017 6:22
2329,36,879,130,1,cash,3/21/2017 20:19
2445,36,978,130,1,credit_card,3/10/2017 16:55
2545,25,712,130,1,credit_card,3/28/2017 22:04
2558,36,751,130,1,credit_card,3/17/2017 14:28
2590,25,796,130,1,cash,3/14/2017 15:53
2593,25,830,130,1,cash,3/18/2017 22:00
2789,86,708,130,1,credit_card,3/29/2017 22:57
2978,25,864,130,1,cash,3/14/2017 18:47
3005,25,850,130,1,debit,3/1/2017 16:25
3028,86,746,130,1,credit_card,3/27/2017 16:59
3054,25,868,130,1,cash,3/26/2017 11:33
3065,36,705,130,1,debit,3/18/2017 12:56
3107,25,937,130,1,credit_card,3/29/2017 4:44
3149,25,851,130,1,debit,3/25/2017 21:36
3363,86,831,130,1,debit,3/30/2017 21:19
3384,25,937,130,1,cash,3/25/2017 14:44
3501,36,845,130,1,credit_card,3/9/2017 13:41
3612,36,885,130,1,cash,3/21/2017 2:53
3826,36,762,130,1,cash,3/4/2017 13:17
3851,36,886,130,1,debit,3/24/2017 20:57
4249,25,827,130,1,debit,3/22/2017 7:41
4275,86,791,130,1,cash,3/7/2017 13:53
4345,36,990,130,1,debit,3/13/2017 15:08
4645,25,942,130,1,credit_card,3/1/2017 14:50
4666,86,713,130,1,debit,3/10/2017 15:10
4770,25,954,130,1,credit_card,3/8/2017 22:32
4803,86,819,130,1,debit,3/19/2017 19:51
4882,25,884,130,1,debit,3/1/2017 17:02
4940,36,719,130,1,credit_card,3/3/2017 17:18
2128,83,745,774,6,cash,3/27/2017 6:59
790,49,922,645,5,credit_card,3/11/2017 7:41
838,49,925,645,5,credit_card,3/27/2017 15:17
3608,49,760,645,5,cash,3/15/2017 19:43
640,83,792,516,4,debit,3/5/2017 22:37
1122,49,767,516,4,credit_card,3/21/2017 22:37
1299,31,858,516,4,cash,3/1/2017 6:17
1678,31,803,516,4,debit,3/9/2017 3:40
2023,83,921,516,4,cash,3/22/2017 3:30
2377,83,943,516,4,cash,3/7/2017 23:23
2874,83,966,516,4,credit_card,3/15/2017 22:09
2921,49,910,516,4,credit_card,3/26/2017 19:27
3386,49,819,516,4,credit_card,3/19/2017 18:29
3956,31,859,516,4,cash,3/9/2017 17:59
4171,49,964,516,4,credit_card,3/25/2017 15:57
4375,49,940,516,4,debit,3/21/2017 15:16
4448,49,930,516,4,credit_card,3/11/2017 18:48
175,49,918,387,3,debit,3/13/2017 15:25
349,31,759,387,3,debit,3/24/2017 2:21
668,31,867,387,3,cash,3/18/2017 3:34
807,31,793,387,3,credit_card,3/3/2017 16:13
930,83,732,387,3,credit_card,3/3/2017 16:00
960,31,813,387,3,debit,3/13/2017 4:53
1340,83,747,387,3,cash,3/24/2017 15:13
1643,49,982,387,3,cash,3/24/2017 13:36
1743,31,730,387,3,cash,3/14/2017 1:28
2287,49,735,387,3,credit_card,3/24/2017 14:19
2488,49,781,387,3,cash,3/18/2017 22:52
2531,31,972,387,3,cash,3/13/2017 17:11
2606,49,773,387,3,cash,3/9/2017 13:56
2777,31,811,387,3,debit,3/19/2017 14:49
2790,83,958,387,3,cash,3/12/2017 4:20
3066,31,875,387,3,debit,3/19/2017 2:06
3852,49,865,387,3,cash,3/4/2017 13:33
4160,83,971,387,3,cash,3/28/2017 9:51
4286,31,881,387,3,debit,3/22/2017 8:01
4380,31,871,387,3,cash,3/1/2017 8:10
4583,31,705,387,3,debit,3/17/2017 20:59
19,83,761,258,2,cash,3/17/2017 13:18
126,49,884,258,2,cash,3/19/2017 3:22
202,31,967,258,2,credit_card,3/4/2017 20:47
319,83,951,258,2,debit,3/4/2017 5:10
329,83,946,258,2,credit_card,3/26/2017 6:35
354,31,923,258,2,debit,3/14/2017 5:30
547,31,713,258,2,credit_card,3/15/2017 4:41
552,49,947,258,2,credit_card,3/7/2017 15:33
554,49,793,258,2,debit,3/26/2017 14:02
892,49,875,258,2,debit,3/25/2017 3:02
991,31,989,258,2,debit,3/30/2017 4:34
1206,83,891,258,2,cash,3/23/2017 4:06
1320,49,763,258,2,debit,3/5/2017 22:21
1469,83,964,258,2,debit,3/5/2017 18:37
1496,83,872,258,2,debit,3/28/2017 22:27
1515,31,718,258,2,credit_card,3/13/2017 6:14
1699,31,986,258,2,debit,3/29/2017 2:20
1812,31,912,258,2,cash,3/15/2017 10:55
1857,49,813,258,2,debit,3/3/2017 17:11
2018,31,933,258,2,credit_card,3/3/2017 18:11
2021,31,821,258,2,debit,3/23/2017 13:00
2256,83,912,258,2,debit,3/26/2017 14:26
2347,49,928,258,2,debit,3/23/2017 21:12
2413,49,784,258,2,credit_card,3/11/2017 3:07
2443,83,959,258,2,cash,3/21/2017 23:55
2526,49,884,258,2,debit,3/7/2017 4:55
2554,31,783,258,2,credit_card,3/15/2017 23:46
2647,49,751,258,2,cash,3/15/2017 0:39
2652,49,823,258,2,credit_card,3/25/2017 13:05
2689,83,723,258,2,credit_card,3/26/2017 21:04
2690,49,799,258,2,credit_card,3/1/2017 0:22
2850,83,769,258,2,debit,3/26/2017 6:12
2871,49,982,258,2,credit_card,3/29/2017 16:46
2894,31,749,258,2,credit_card,3/23/2017 19:02
3038,31,750,258,2,debit,3/25/2017 16:11
3268,31,978,258,2,debit,3/11/2017 15:45
3275,83,916,258,2,credit_card,3/19/2017 3:33
3300,83,710,258,2,cash,3/18/2017 0:01
3345,31,894,258,2,debit,3/10/2017 7:02
3669,83,816,258,2,cash,3/4/2017 15:03
3827,49,821,258,2,debit,3/7/2017 3:52
3980,31,828,258,2,credit_card,3/9/2017 0:47
4026,49,842,258,2,credit_card,3/8/2017 15:23
4195,31,870,258,2,credit_card,3/13/2017 5:21
4214,49,757,258,2,cash,3/29/2017 22:47
4305,31,901,258,2,credit_card,3/22/2017 5:07
4374,31,805,258,2,cash,3/12/2017 17:00
4508,31,932,258,2,debit,3/7/2017 12:24
4618,49,801,258,2,cash,3/29/2017 19:54
4656,31,887,258,2,debit,3/12/2017 7:03
4686,83,717,258,2,credit_card,3/24/2017 15:59
4804,49,975,258,2,credit_card,3/24/2017 5:47
4832,49,937,258,2,credit_card,3/1/2017 18:56
4993,49,739,258,2,debit,3/24/2017 13:48
111,83,893,129,1,cash,3/27/2017 7:07
277,49,777,129,1,cash,3/30/2017 21:49
575,83,776,129,1,debit,3/22/2017 19:19
613,49,879,129,1,cash,3/7/2017 3:37
638,31,856,129,1,debit,3/6/2017 22:29
651,49,857,129,1,debit,3/10/2017 4:04
737,31,727,129,1,debit,3/12/2017 22:24
937,83,992,129,1,cash,3/7/2017 21:10
1011,83,817,129,1,credit_card,3/12/2017 15:35
1102,83,812,129,1,debit,3/6/2017 3:50
1108,49,933,129,1,debit,3/28/2017 1:35
1355,83,755,129,1,debit,3/29/2017 0:02
1373,83,884,129,1,debit,3/2/2017 9:41
1381,49,967,129,1,cash,3/6/2017 20:21
1522,83,847,129,1,debit,3/23/2017 9:15
1795,31,846,129,1,debit,3/4/2017 12:35
1886,83,773,129,1,debit,3/10/2017 17:17
2091,49,949,129,1,credit_card,3/21/2017 10:00
2167,83,792,129,1,credit_card,3/17/2017 14:06
2175,49,851,129,1,debit,3/12/2017 15:58
2252,31,979,129,1,credit_card,3/20/2017 3:58
2272,31,934,129,1,debit,3/11/2017 17:17
2331,83,808,129,1,credit_card,3/11/2017 6:21
2477,49,881,129,1,credit_card,3/7/2017 2:59
2511,49,964,129,1,debit,3/13/2017 6:16
2599,49,933,129,1,credit_card,3/15/2017 12:57
2710,83,912,129,1,debit,3/19/2017 22:17
2757,31,983,129,1,credit_card,3/6/2017 10:12
2834,31,975,129,1,credit_card,3/25/2017 17:36
2944,31,829,129,1,cash,3/25/2017 8:52
3064,49,895,129,1,credit_card,3/16/2017 14:46
3224,31,921,129,1,cash,3/14/2017 13:14
3464,49,775,129,1,credit_card,3/20/2017 5:11
3480,31,826,129,1,debit,3/9/2017 18:21
3574,83,795,129,1,cash,3/15/2017 20:19
3833,31,920,129,1,debit,3/13/2017 13:45
4013,83,841,129,1,credit_card,3/6/2017 8:21
4031,31,985,129,1,debit,3/23/2017 8:18
4062,49,789,129,1,cash,3/6/2017 20:49
4132,49,883,129,1,cash,3/29/2017 2:05
4164,49,921,129,1,cash,3/28/2017 23:26
4445,49,859,129,1,cash,3/5/2017 9:49
4486,83,959,129,1,credit_card,3/15/2017 5:05
4596,83,925,129,1,credit_card,3/7/2017 18:44
4625,83,742,129,1,credit_card,3/15/2017 23:16
4748,83,978,129,1,credit_card,3/6/2017 2:40
4766,83,835,129,1,cash,3/4/2017 2:26
4892,49,945,129,1,credit_card,3/16/2017 12:18
4918,31,992,129,1,cash,3/19/2017 11:57
4972,49,854,129,1,debit,3/28/2017 19:46
259,75,760,512,4,cash,3/18/2017 8:19
481,4,757,512,4,debit,3/25/2017 18:08
724,75,816,512,4,cash,3/19/2017 3:39
970,75,911,512,4,cash,3/24/2017 14:04
869,4,993,384,3,credit_card,3/19/2017 2:21
1202,4,929,384,3,debit,3/30/2017 14:58
1417,4,718,384,3,credit_card,3/21/2017 8:11
1932,75,952,384,3,debit,3/6/2017 14:14
2036,4,994,384,3,debit,3/23/2017 2:10
2575,4,965,384,3,debit,3/12/2017 18:10
2601,75,771,384,3,cash,3/29/2017 17:16
2750,4,735,384,3,cash,3/21/2017 15:57
2799,75,847,384,3,debit,3/17/2017 16:24
2899,4,836,384,3,debit,3/25/2017 13:08
3089,4,944,384,3,credit_card,3/26/2017 21:18
3308,75,923,384,3,debit,3/11/2017 8:51
3738,4,759,384,3,debit,3/5/2017 14:48
4290,4,700,384,3,debit,3/22/2017 23:55
4612,4,998,384,3,cash,3/14/2017 8:20
4836,4,828,384,3,cash,3/15/2017 23:10
4968,4,837,384,3,debit,3/27/2017 21:39
4994,4,834,384,3,debit,3/18/2017 4:12
24,75,964,256,2,credit_card,3/12/2017 3:07
131,75,723,256,2,debit,3/28/2017 6:01
219,75,978,256,2,cash,3/4/2017 7:50
252,75,892,256,2,debit,3/24/2017 23:34
458,75,732,256,2,credit_card,3/6/2017 2:32
493,4,877,256,2,debit,3/22/2017 1:52
500,75,959,256,2,debit,3/20/2017 1:41
756,4,843,256,2,credit_card,3/21/2017 16:30
1065,4,869,256,2,cash,3/23/2017 23:29
1212,75,859,256,2,cash,3/13/2017 19:33
1606,75,978,256,2,credit_card,3/28/2017 15:20
1895,4,811,256,2,debit,3/27/2017 14:41
1940,4,883,256,2,cash,3/18/2017 5:18
2170,4,766,256,2,debit,3/20/2017 23:10
2240,4,986,256,2,credit_card,3/11/2017 2:50
2250,75,784,256,2,cash,3/29/2017 4:32
2310,75,777,256,2,cash,3/15/2017 1:14
2438,4,856,256,2,cash,3/25/2017 21:47
2469,75,761,256,2,credit_card,3/13/2017 10:17
2471,4,950,256,2,cash,3/30/2017 12:51
2499,75,748,256,2,credit_card,3/11/2017 18:58
2677,4,776,256,2,debit,3/16/2017 11:42
2890,75,848,256,2,cash,3/10/2017 23:01
3329,4,807,256,2,credit_card,3/20/2017 1:14
3392,4,860,256,2,credit_card,3/27/2017 7:06
3524,4,836,256,2,cash,3/10/2017 23:29
3662,4,979,256,2,credit_card,3/5/2017 11:38
3691,75,840,256,2,debit,3/22/2017 4:30
3707,75,982,256,2,debit,3/15/2017 2:17
3713,75,768,256,2,cash,3/25/2017 21:16
3740,75,925,256,2,debit,3/22/2017 4:51
3838,75,758,256,2,cash,3/4/2017 15:58
4007,4,916,256,2,cash,3/28/2017 6:48
4324,4,842,256,2,cash,3/18/2017 1:10
4339,4,873,256,2,credit_card,3/11/2017 17:07
4433,4,848,256,2,debit,3/9/2017 8:35
4493,75,827,256,2,cash,3/30/2017 9:05
4510,75,727,256,2,cash,3/29/2017 1:36
4511,4,958,256,2,debit,3/27/2017 12:44
4515,4,906,256,2,debit,3/14/2017 21:07
4523,4,848,256,2,cash,3/16/2017 21:29
280,4,869,128,1,credit_card,3/5/2017 8:27
324,75,893,128,1,credit_card,3/5/2017 0:04
328,75,832,128,1,credit_card,3/16/2017 12:54
438,4,770,128,1,debit,3/8/2017 13:11
449,75,848,128,1,credit_card,3/6/2017 3:24
752,4,966,128,1,cash,3/8/2017 22:47
845,4,994,128,1,credit_card,3/27/2017 12:27
1465,4,766,128,1,debit,3/22/2017 23:36
1565,4,836,128,1,credit_card,3/8/2017 8:15
1808,75,908,128,1,cash,3/28/2017 16:12
1864,4,908,128,1,cash,3/29/2017 10:29
1933,75,910,128,1,cash,3/2/2017 21:37
2190,75,870,128,1,credit_card,3/11/2017 2:16
2228,4,844,128,1,debit,3/6/2017 8:44
2241,4,707,128,1,cash,3/23/2017 16:34
